%time,field.data
1574702392553371926,0.04533363352561588 -0.028908864234021857 3.0497267450244228
1574702392634021583,0.04645924503228031 -0.030909295385193325 3.0494213572401003
1574702392714742271,0.04939560303841317 -0.029840845960461663 3.04919405411095
1574702392795399346,0.052192161536220465 -0.02669112089433899 3.048914804630804
1574702392876300884,0.054213541755367974 -0.02357104854649813 3.049023919512835
1574702392957086761,0.05364458034673381 -0.022554188715552162 3.048777115096645
1574702393037969939,0.05314315927666783 -0.025509285543566237 3.0480640536338512
1574702393118636845,0.05322529812524727 -0.025917331705967668 3.046987641903346
1574702393199559366,0.05428432967580903 -0.026532914497058573 3.0456893401621588
1574702393280416391,0.06009439439128397 -0.026108732036251938 3.0446265301397446
1574702393361163496,0.06457864039702524 -0.027999774167576198 3.044302458726984
1574702393441870857,0.06897801978058425 -0.03024279133263819 3.0448158133834506
1574702393512506214,0.07141135964054444 -0.03161285981810516 3.0457319331122417
1574702393603267711,0.0714146914869226 -0.030536380482237346 3.046721800849888
1574702393673804550,0.07267012878563271 -0.028173136646200272 3.0474964860092832
1574702393754512987,0.0743256621224872 -0.026012196700370638 3.0476127329935454
1574702393835251866,0.07614298820711267 -0.024911429403164275 3.048097174360209
1574702393916103823,0.0746597144256659 -0.026770278497497114 3.04904456772506
1574702393996882450,0.07176320279036201 -0.024845307398673116 3.050137434183333
1574702394077626974,0.068871666711492 -0.025111739803330906 3.0505786181238275
1574702394158310324,0.06921024126906378 -0.02397272831963321 3.0505804606715676
1574702394238981391,0.07269766007043328 -0.021961528670131136 3.050155453164457
1574702394319781235,0.07647692243360085 -0.019601150584256922 3.050195039600338
1574702394400537190,0.0754360475733308 -0.015393432055130815 3.0506739501280906
1574702394471054904,0.06978211986253102 -0.006852392684291382 3.051707516929062
1574702394561927916,0.07200805722203561 0.0008366873781703609 3.053185329980852
1574702394632430106,0.07320862321073163 -0.003138267090060821 3.054416753612001
1574702394713159000,0.07588618442576597 -0.007961840060329716 3.0548581802082655
1574702394793954373,0.07511229494730567 -0.004034138444325108 3.0557600372906824
1574702394874663291,0.07679111206516182 0.008385375389451003 3.058659695400514
1574702394955443207,0.07749866443231451 0.012541053145189418 3.06295036639883
1574702395036131544,0.07598093500183886 0.0074937343457875715 3.0675729378789733
1574702395116831381,0.08021358856654584 0.0037763585783863796 3.0709854941936277
1574702395197589563,0.08087421488456825 -0.003545758181862505 3.0739765393184104
1574702395278323678,0.08102267893852007 -0.006835924741813716 3.075951234207886
1574702395358921971,0.08319761519526647 -0.0038370590186608128 3.0763161467905373
1574702395439632945,0.07709575945737192 -0.0041334267415783265 3.074953187098723
1574702395520343319,0.07243640601045105 -0.0047345410397507115 3.071862893981899
1574702395601115713,0.06688330652060213 -0.012045265816866102 3.0677968649228
1574702395671745906,0.06477624442639747 -0.018522150721502657 3.0629926749669814
1574702395762484603,0.058703473760975095 -0.025739319917966404 3.0582859165973395
1574702395833070081,0.05415170083503817 -0.029029936484022193 3.053991980212541
1574702395914051978,0.05225127426603816 -0.02634822241224455 3.05093182128801
1574702395994663775,0.05268060652095298 -0.021397580633152436 3.048577452743509
1574702396075544305,0.05401647492644628 -0.017090727567819687 3.0470143451055045
1574702396156290254,0.05713549150714942 -0.013966896980687272 3.04611021616094
1574702396237158876,0.05796090520453517 -0.012146847344702965 3.0463172172271116
1574702396317925646,0.05678608341967557 -0.015724115660192425 3.0475458522578
1574702396398588584,0.05480213654961058 -0.023196668639738266 3.049448878377902
1574702396479346674,0.052258952386998944 -0.02881194031442581 3.0516239990868312
1574702396560122627,0.05207540925281028 -0.03335090143065023 3.054469462060421
1574702396640859828,0.04803747239168781 -0.03686856481390735 3.0578024699250075
1574702396721598900,0.04145638598191724 -0.03931636447593109 3.0602546031918254
1574702396802335290,0.038972941467223465 -0.038088520449063426 3.0613974193706333
1574702396872935397,0.03928405000139375 -0.036329839096196435 3.0606109615479316
1574702396953744116,0.03956678436819433 -0.035317694222094284 3.058950067138481
1574702397034664523,0.036695611483078705 -0.03559096960641637 3.057107654354499
1574702397115450827,0.03487127721632219 -0.03516093979035636 3.054358173817072
1574702397196190559,0.032664779292474105 -0.03570581586497122 3.0519291868204834
1574702397276872549,0.03030430784352296 -0.03877448437508237 3.0492817929762985
